jenis_kelamin,berat_kg,tinggi_cm,lingkar_perut_cm,frekuensi_makan,sarapan,konsumsi_sayur_buah,konsumsi_daging,konsumsi_susu,fast_food,minuman_bersoda,nafsu_makan_rumah,nafsu_makan_sekolah,air_minum,lama_tidur,olahraga,aktivitas_fisik,BMI,status_gizi
1,41.9,158.0,66.0,3,1,2,1,2,1,1,0,1,1,1,1,2,16.784169203653256,Kurus
1,76.0,163.0,95.0,2,1,1,1,2,1,1,0,1,1,0,1,2,28.604764951635367,Gemuk
1,90.3,163.0,98.0,3,1,2,1,2,1,1,0,0,2,0,1,2,33.986977304377284,Obesitas
0,51.2,162.0,67.0,2,1,2,1,1,1,0,0,0,0,1,1,1,19.50922115531169,Normal
1,42.35,151.0,65.0,3,1,1,1,1,1,1,0,0,0,1,0,0,18.573746765492743,Normal
0,69.4,164.0,81.0,3,1,1,2,1,1,1,0,0,1,1,0,1,25.803093396787634,Gemuk
0,41.9,160.0,63.0,2,1,1,1,1,1,1,0,1,0,0,0,0,16.367187499999996,Kurus
0,40.6,155.0,62.0,3,1,1,1,1,1,0,0,1,1,1,0,0,16.899063475546303,Kurus
0,70.0,160.0,104.0,2,1,2,1,1,1,1,1,1,2,1,0,1,27.343749999999996,Gemuk
0,37.05,153.2,59.0,3,1,2,2,1,0,1,0,1,2,1,1,2,15.785948503296092,Kurus
0,49.0,152.0,71.0,3,1,2,2,1,1,1,0,0,1,1,1,1,21.208448753462605,Normal
0,46.0,168.0,67.0,3,1,1,1,1,2,1,0,0,1,1,0,0,16.298185941043087,Kurus
0,55.9,157.0,76.0,3,1,1,1,1,1,1,0,1,1,1,1,2,22.6784048034403,Normal
0,39.0,152.0,68.0,3,1,1,1,2,1,1,0,1,1,1,1,1,16.880193905817176,Kurus
0,38.75,156.0,70.0,2,1,1,1,1,1,1,0,1,1,1,1,0,15.92291255752794,Kurus
1,44.0,155.0,70.0,3,1,1,1,2,1,2,0,0,1,1,1,2,18.314255983350673,Kurus
1,46.75,157.0,70.0,2,1,1,1,0,1,1,0,0,1,1,2,0,18.966286664773417,Normal
0,51.75,153.0,73.0,2,1,2,2,1,1,1,0,0,1,1,1,1,22.106881968473665,Normal
1,38.8,150.0,63.0,3,1,1,1,1,1,2,0,1,1,1,1,2,17.244444444444444,Kurus
0,41.7,152.0,65.0,3,1,1,1,0,2,1,0,0,1,1,1,2,18.048822714681442,Kurus
0,50.0,150.0,71.0,2,1,1,1,1,1,1,0,0,1,1,0,1,22.22222222222222,Normal
0,61.5,157.0,70.0,3,1,1,1,1,2,1,0,0,1,1,0,2,24.950302243498722,Normal
1,37.6,169.0,67.0,3,1,2,1,2,2,1,0,0,1,1,2,1,13.164805153881169,Kurus
1,39.4,158.4,63.0,2,1,1,1,1,1,1,0,0,0,1,1,1,15.703117028874603,Kurus
1,46.5,165.0,65.0,3,1,2,2,1,1,0,0,1,1,1,1,2,17.079889807162537,Kurus
1,36.0,143.0,64.0,2,1,1,1,2,2,1,0,0,1,1,2,1,17.604772849528096,Kurus
1,48.15,153.0,71.0,3,1,1,2,1,1,1,0,0,2,1,0,2,20.569011918492887,Normal
1,36.0,146.0,65.0,3,1,1,1,2,1,1,0,1,0,1,2,2,16.88872208669544,Kurus
1,48.8,164.0,72.0,3,1,1,1,1,1,1,0,0,1,1,1,1,18.143961927424154,Kurus
1,42.5,154.5,70.0,3,1,1,1,2,1,0,0,0,1,1,1,0,17.804589394748692,Kurus
1,48.3,161.5,67.0,3,1,1,1,2,1,1,0,0,2,1,2,2,18.518341017358548,Normal
0,62.0,163.0,89.0,2,1,1,2,1,1,1,0,1,2,0,1,1,23.335466144755166,Normal
1,36.1,164.0,70.0,2,1,1,2,2,1,1,0,0,1,1,2,2,13.422070196311722,Kurus
1,42.0,154.0,64.0,1,1,1,2,1,2,1,1,1,0,0,1,1,17.70956316410862,Kurus
1,46.7,166.0,68.0,3,1,1,2,1,1,1,1,0,1,1,2,2,16.94730730149514,Kurus
1,40.8,154.0,64.0,3,1,2,1,1,1,1,0,0,1,1,1,1,17.203575645134087,Kurus
0,38.5,148.0,64.0,2,1,1,1,1,1,2,0,1,1,0,1,1,17.576698319941563,Kurus
1,45.5,170.0,61.0,4,1,1,1,1,1,1,0,1,0,0,1,1,15.743944636678203,Kurus
0,43.6,154.0,65.0,1,0,1,1,1,1,1,0,0,1,1,0,1,18.384213189407994,Kurus
0,39.0,150.0,66.0,3,1,1,1,1,0,2,1,0,0,1,0,0,17.333333333333332,Kurus
1,38.0,154.0,61.0,4,1,2,2,1,2,2,0,1,1,1,2,2,16.02293810086018,Kurus
0,42.5,156.0,62.0,2,0,2,1,1,1,1,0,0,1,0,0,2,17.463839579224192,Kurus
1,62.5,164.0,81.0,3,1,2,1,1,1,1,0,0,2,0,1,1,23.23765615704938,Normal
0,57.5,145.0,83.0,2,1,1,1,1,1,1,1,1,1,1,1,1,27.348394768133176,Gemuk
1,68.3,165.0,84.0,2,1,1,1,1,2,2,0,0,2,1,0,1,25.087235996326907,Gemuk
1,40.7,153.0,52.0,4,1,1,1,2,1,1,0,1,2,1,1,1,17.38647528728267,Kurus
1,35.4,150.0,60.0,3,1,1,1,2,1,1,0,0,1,1,1,2,15.733333333333333,Kurus
1,34.3,151.0,60.0,3,1,2,1,1,1,2,0,0,0,1,1,2,15.043199859655276,Kurus
1,43.6,152.0,64.0,4,1,2,2,2,1,1,0,0,1,0,2,2,18.871191135734072,Normal
1,33.0,143.0,66.0,3,1,2,1,1,1,1,0,1,1,1,2,2,16.137708445400754,Kurus
0,37.3,145.0,66.0,3,1,2,2,2,1,0,0,1,2,1,1,2,17.74078478002378,Kurus
1,45.4,154.0,72.0,4,1,1,2,2,1,2,0,0,2,1,2,1,19.143194467869794,Normal
1,37.0,147.0,64.0,3,1,1,1,2,1,1,0,0,1,1,2,2,17.122495256606044,Kurus
1,45.1,155.0,70.0,2,1,1,1,1,1,1,0,0,1,0,1,1,18.77211238293444,Normal
0,49.6,154.0,79.0,3,1,2,1,1,1,1,0,1,2,1,1,0,20.914150784280654,Normal
1,46.5,152.5,77.0,2,1,1,2,1,1,1,0,0,2,1,1,1,19.994625100779363,Normal
0,65.0,150.0,84.0,2,1,2,2,0,1,1,0,1,1,1,1,2,28.88888888888889,Gemuk
0,54.0,146.0,79.0,2,0,1,1,1,2,1,0,0,1,1,1,1,25.333083130043164,Gemuk
0,52.0,160.0,68.0,3,1,1,1,2,1,0,0,1,1,1,1,1,20.312499999999996,Normal
0,39.0,150.0,68.0,3,1,1,1,1,1,1,0,1,0,1,1,1,17.333333333333332,Kurus
0,40.2,149.0,68.0,3,1,2,2,1,1,1,0,0,1,1,2,2,18.107292464303413,Kurus
1,32.7,146.0,56.0,3,1,1,2,1,1,0,0,0,0,1,1,0,15.340589228748362,Kurus
0,38.6,144.0,68.0,3,1,2,1,2,1,1,0,1,2,1,0,1,18.614969135802472,Normal
0,39.0,150.0,68.0,3,1,1,1,1,1,1,0,1,2,0,0,2,17.333333333333332,Kurus
1,36.8,149.0,66.0,3,1,1,1,1,1,2,0,1,1,1,1,1,16.57582991757128,Kurus
1,73.0,165.0,95.0,3,1,2,2,2,1,0,0,0,2,1,0,0,26.813590449954088,Gemuk
1,46.9,146.0,73.0,2,1,1,1,1,1,0,0,0,1,1,1,2,22.002251829611563,Normal
0,49.2,159.0,65.0,2,1,2,1,1,1,1,0,0,1,1,1,2,19.46125548831138,Normal
1,56.4,163.5,72.0,2,1,1,1,1,1,0,0,1,0,0,2,1,21.098111831215107,Normal
0,42.95,150.0,66.0,3,1,1,2,1,1,1,0,0,1,1,1,1,19.08888888888889,Normal
0,45.5,155.0,67.0,3,1,1,2,1,1,1,0,0,1,1,1,2,18.93860561914672,Normal
0,50.0,162.0,71.0,3,1,1,1,1,1,1,0,0,1,1,1,1,19.05197378448407,Normal
0,36.0,146.0,57.0,2,1,1,2,2,1,1,0,0,1,1,1,1,16.88872208669544,Kurus
0,67.8,166.0,79.0,3,1,1,1,0,1,1,0,0,1,0,0,0,24.604441863840908,Normal
0,39.85,158.0,62.0,3,1,1,1,0,2,1,0,0,1,1,0,2,15.962986700849221,Kurus
0,55.8,161.0,75.0,3,1,1,2,2,1,0,0,0,1,1,0,0,21.52694726283708,Normal
1,43.9,162.0,65.0,3,1,1,1,2,1,1,0,0,1,1,1,1,16.727632982777013,Kurus
0,44.4,153.0,66.0,1,1,0,1,0,1,2,0,0,0,1,0,2,18.96706394976291,Normal
0,42.2,152.0,66.0,2,1,1,1,2,1,1,0,0,1,0,1,0,18.265235457063714,Kurus
0,42.5,157.0,65.0,2,1,1,1,1,1,1,1,0,0,0,0,0,17.242078786157652,Kurus
1,42.6,159.0,64.0,3,1,1,1,1,1,1,0,0,1,1,1,1,16.850599264269608,Kurus
0,49.2,160.0,75.0,2,1,0,2,1,1,1,0,0,1,1,0,1,19.218749999999996,Normal
0,94.5,161.0,113.0,2,1,1,1,1,1,1,1,1,2,1,1,2,36.456926816095056,Obesitas
0,41.54,155.0,67.0,3,1,2,1,2,1,1,0,1,0,1,1,2,17.29032258064516,Kurus
0,64.2,163.0,76.0,3,1,2,1,1,1,0,0,0,1,1,1,2,24.16349881440777,Normal
1,41.5,150.0,67.0,2,1,1,1,1,1,1,0,1,2,1,1,2,18.444444444444443,Kurus
1,71.0,157.0,90.0,3,1,1,2,1,1,1,0,0,2,1,1,1,28.804413972169254,Gemuk
1,49.6,158.0,71.0,3,1,2,1,0,2,1,0,0,1,0,0,2,19.86861079955135,Normal
1,29.1,145.0,57.0,3,1,1,1,1,1,1,0,0,1,1,2,2,13.840665873959573,Kurus
1,38.7,141.0,70.0,3,1,1,1,1,1,1,0,0,1,1,1,1,19.46582163875057,Normal
1,69.0,164.0,75.0,2,1,1,1,1,1,1,0,1,1,1,1,1,25.654372397382513,Gemuk
0,36.6,160.0,60.0,2,1,1,1,1,1,1,1,1,0,1,0,0,14.296874999999998,Kurus
1,57.0,162.0,78.0,2,1,1,1,1,1,1,0,0,1,1,1,1,21.719250114311837,Normal
0,65.4,164.0,88.0,2,1,2,1,1,1,1,0,1,1,0,1,1,24.31588340273647,Normal
1,56.8,156.0,79.0,3,1,2,2,2,1,0,0,0,2,1,1,2,23.339907955292567,Normal
0,38.0,155.0,61.0,2,1,1,2,1,1,1,1,1,0,1,1,1,15.81685744016649,Kurus
0,47.0,160.0,67.0,3,1,2,1,2,1,1,0,0,1,1,2,2,18.359374999999996,Kurus
0,77.8,164.0,85.0,2,1,1,1,0,1,1,0,0,1,1,1,1,28.926234384295068,Gemuk
0,52.3,152.0,70.0,4,1,1,2,2,1,1,0,1,2,1,1,0,22.636772853185594,Normal
1,66.0,161.0,85.0,2,1,1,1,2,2,2,0,0,2,1,0,2,25.461980633463213,Gemuk
1,46.5,154.0,79.0,3,1,1,1,1,1,1,0,0,1,1,2,1,19.607016360263113,Normal
0,39.0,149.0,64.0,3,0,1,1,2,1,1,0,0,1,1,0,1,17.56677627133913,Kurus
1,51.0,170.0,76.0,3,1,1,1,1,1,1,0,0,1,1,1,1,17.647058823529413,Kurus
0,40.0,154.0,65.0,2,1,1,1,2,1,1,0,1,0,1,1,2,16.866250632484398,Kurus
1,29.5,142.0,62.0,4,1,1,1,2,1,1,0,0,1,1,1,1,14.630033723467566,Kurus
1,27.3,136.0,65.0,3,1,1,1,1,1,1,0,0,1,1,1,0,14.759948096885811,Kurus
1,36.0,152.0,61.0,3,1,1,1,1,1,1,0,0,2,1,2,2,15.581717451523545,Kurus
0,38.0,155.0,62.0,3,1,2,1,1,1,1,0,0,2,1,1,1,15.81685744016649,Kurus
0,43.6,159.0,66.0,4,1,1,2,1,1,0,0,1,1,1,1,1,17.24615323760927,Kurus
0,47.0,160.0,78.0,3,1,1,2,1,1,1,0,0,1,1,0,1,18.359374999999996,Kurus
0,35.5,150.0,60.0,4,1,1,1,1,1,1,0,1,0,1,2,0,15.777777777777779,Kurus
0,42.0,154.0,64.0,3,1,1,1,0,1,0,0,0,1,1,0,2,17.70956316410862,Kurus
0,42.2,153.0,72.0,2,1,1,2,2,2,0,0,0,1,1,0,2,18.02725447477466,Kurus
0,41.1,146.0,73.0,2,1,1,1,1,1,1,0,1,0,1,0,0,19.281291048977298,Normal
1,53.0,172.0,76.0,2,1,1,1,1,2,1,0,1,1,1,1,2,17.915089237425637,Kurus
1,35.8,145.0,61.0,2,1,2,1,2,1,0,0,0,1,1,2,2,17.027348394768133,Kurus
0,43.9,161.0,66.0,3,1,1,2,1,2,1,0,0,1,0,0,1,16.93607499710659,Kurus
0,47.8,156.0,72.0,4,1,1,2,1,1,1,0,1,1,1,0,1,19.641683103221563,Normal
1,57.3,156.0,84.0,3,1,2,1,1,1,2,0,0,2,1,2,2,23.545364891518734,Normal
0,38.0,149.0,61.0,3,1,1,1,1,1,0,0,1,1,1,1,1,17.116346110535563,Kurus
1,74.0,164.0,85.0,3,1,1,1,1,1,0,0,1,2,1,1,1,27.513384889946465,Gemuk
1,50.8,154.0,71.0,2,1,1,1,1,1,2,0,1,1,1,1,1,21.420138303255186,Normal
1,54.0,157.0,74.0,4,1,2,1,1,1,1,0,0,1,1,1,1,21.907582457706194,Normal
1,44.7,159.0,64.0,4,1,2,2,2,1,1,0,1,2,1,1,1,17.6812626082829,Kurus
0,63.0,157.0,75.0,3,1,1,1,1,2,1,0,1,2,1,0,1,25.558846200657225,Gemuk
1,43.9,155.0,67.0,3,1,1,1,1,1,1,0,0,1,1,1,1,18.272632674297604,Kurus
0,49.5,164.0,74.0,2,1,1,1,2,1,1,0,0,1,1,1,1,18.404223676383108,Kurus
0,46.3,157.0,50.0,2,1,1,2,1,2,2,0,0,1,1,1,2,18.783723477625866,Normal
0,37.0,143.0,63.0,3,1,1,2,1,1,0,0,0,1,1,1,1,18.093794317570545,Kurus
0,48.6,157.0,72.0,2,1,0,1,0,2,1,1,1,1,0,1,1,19.716824211935574,Normal
1,68.0,175.0,78.0,3,1,1,1,1,1,2,0,0,1,1,1,2,22.20408163265306,Normal
0,40.6,156.0,64.0,2,1,2,1,2,1,1,0,0,0,0,0,0,16.68310322156476,Kurus
1,29.6,141.0,61.0,4,1,2,2,1,1,1,0,0,1,1,1,2,14.88858709320457,Kurus
0,51.2,165.0,73.0,3,1,1,2,1,1,1,0,0,1,1,0,0,18.80624426078972,Normal
0,53.5,156.0,78.0,2,1,2,2,1,1,1,0,1,1,1,0,2,21.983892176199866,Normal
1,48.3,156.0,70.0,4,1,1,2,1,1,2,0,0,2,1,2,2,19.84714003944773,Normal
1,46.0,163.0,67.0,4,1,2,1,2,1,1,0,0,1,1,2,2,17.31341036546351,Kurus
1,37.9,159.0,61.0,2,1,1,1,1,1,1,0,0,1,1,1,2,14.991495589573196,Kurus
0,48.8,151.0,69.0,2,1,1,1,1,1,1,0,0,1,1,1,0,21.402570062716546,Normal
0,55.0,156.0,78.0,2,1,1,2,1,2,0,0,0,1,1,2,2,22.600262984878366,Normal
1,45.3,160.0,71.0,3,1,1,1,0,2,2,0,0,2,0,2,2,17.695312499999996,Kurus
1,29.7,150.8,59.0,4,1,2,1,0,1,1,0,1,1,1,1,1,13.060318443104503,Kurus
0,69.6,164.0,83.0,2,1,1,2,1,1,1,0,0,0,1,0,0,25.877453896490188,Gemuk
1,41.25,164.0,60.0,2,1,1,1,1,1,1,0,0,0,1,1,1,15.33685306365259,Kurus
0,44.0,146.0,70.0,4,1,1,2,1,2,2,1,1,1,0,0,0,20.64177143929443,Normal
1,42.2,161.0,65.0,2,1,1,1,1,2,1,0,0,1,1,1,2,16.280236102002238,Kurus
1,44.3,160.0,66.0,3,1,2,1,1,1,1,0,0,1,1,2,2,17.304687499999996,Kurus
1,53.2,159.0,71.0,3,1,1,2,1,1,2,0,0,0,1,0,0,21.043471381670027,Normal
0,59.0,147.0,85.0,2,1,2,1,2,2,1,0,0,2,1,2,2,27.303438382155587,Gemuk
0,67.4,152.0,89.0,2,1,1,1,2,1,0,1,0,2,1,1,1,29.172437673130197,Gemuk
0,45.1,160.0,63.0,2,1,1,2,1,1,2,0,0,1,1,1,1,17.617187499999996,Kurus
1,59.2,161.0,83.0,3,1,1,1,2,1,1,0,0,1,1,1,0,22.838625053045792,Normal
1,53.35,148.0,80.0,2,1,1,1,1,1,2,0,0,1,0,1,2,24.35628195763331,Normal
1,45.3,147.0,74.0,3,1,1,1,2,1,1,0,1,2,1,1,2,20.963487435790643,Normal
1,36.0,150.0,63.0,3,1,1,1,2,1,2,0,1,1,1,0,0,16.0,Kurus
1,40.95,153.0,67.0,2,1,1,1,1,2,1,1,1,2,1,2,2,17.493271818531337,Kurus
1,49.8,153.0,75.0,3,1,2,1,1,1,1,0,0,1,1,2,1,21.273869024734076,Normal
1,41.55,159.0,71.0,4,1,1,1,2,1,2,0,0,0,1,0,1,16.43526759226296,Kurus
1,51.35,160.0,68.0,3,1,1,1,1,1,1,0,0,1,1,1,1,20.058593749999996,Normal
1,65.95,161.0,82.0,3,1,2,1,2,1,1,0,1,2,0,2,1,25.442691254195438,Gemuk
0,52.3,152.0,72.0,2,1,1,2,2,1,1,1,0,0,1,1,2,22.636772853185594,Normal
0,33.9,155.0,68.0,1,1,1,1,1,1,1,0,0,1,1,0,0,14.110301768990633,Kurus
1,75.0,158.0,97.0,3,1,1,1,1,1,1,0,1,2,1,2,2,30.043262297708697,Obesitas
0,48.0,149.0,73.0,3,1,2,1,1,1,1,0,0,1,1,0,2,21.620647718571234,Normal
1,28.0,129.0,63.0,3,1,1,1,1,1,1,0,0,0,1,0,1,16.82591190433267,Kurus
1,53.0,159.0,75.0,3,1,1,1,2,1,1,0,1,2,0,2,1,20.964360587002094,Normal
1,51.5,147.0,76.0,3,1,2,1,1,1,0,0,1,2,1,1,0,23.83266231662733,Normal
1,67.1,165.0,82.0,2,1,2,1,1,1,2,0,0,2,1,1,1,24.646464646464647,Normal
1,44.2,167.0,63.0,3,1,1,1,1,0,0,0,0,0,1,0,2,15.848542436085914,Kurus
1,49.3,170.0,66.0,2,1,1,1,1,1,1,0,0,1,1,1,1,17.058823529411764,Kurus
0,41.7,157.0,64.0,3,1,2,1,1,2,1,0,0,1,1,1,0,16.91752200900645,Kurus
0,46.2,161.0,65.0,4,1,1,2,1,2,1,0,1,1,1,1,2,17.82338644342425,Kurus
1,30.8,142.0,60.0,3,1,1,1,0,1,1,0,0,1,1,1,2,15.274747073993256,Kurus
0,44.6,152.0,68.0,2,1,1,1,1,1,1,0,1,1,0,0,0,19.304016620498615,Normal
1,47.5,143.0,75.0,3,1,1,1,1,1,0,0,0,1,1,2,1,23.228519732016238,Normal
1,43.8,156.0,68.0,3,1,2,2,1,1,2,0,0,0,1,2,2,17.998027613412226,Kurus
0,40.7,150.0,64.0,2,0,1,1,1,1,1,1,1,0,1,0,0,18.08888888888889,Kurus
1,43.05,151.0,68.0,3,1,1,1,1,1,1,0,0,1,1,2,1,18.880750844261215,Normal
1,43.6,161.0,64.0,3,1,1,1,2,1,1,0,0,1,1,2,2,16.82033872149994,Kurus
1,43.2,168.0,68.0,3,1,1,1,0,1,2,0,0,0,0,0,0,15.306122448979595,Kurus
1,48.2,162.0,64.0,3,1,1,2,2,1,1,0,1,2,0,1,2,18.366102728242645,Kurus
1,62.9,170.0,78.0,4,1,2,2,2,1,1,0,1,1,0,1,2,21.764705882352942,Normal
0,40.0,164.0,80.0,4,1,2,2,1,1,1,0,0,1,1,1,1,14.872099940511603,Kurus
0,40.9,153.0,72.0,3,1,1,1,1,1,1,0,0,0,1,0,0,17.4719125122816,Kurus
0,37.7,151.0,72.0,3,1,2,1,1,1,0,0,1,1,1,0,1,16.534362527959303,Kurus
1,47.0,151.0,76.0,2,1,1,2,1,1,1,0,0,1,1,2,1,20.613131003026183,Normal
1,46.0,150.0,72.0,3,1,2,1,1,2,1,0,1,1,1,1,1,20.444444444444443,Normal
0,41.3,152.0,69.0,3,1,1,1,1,1,1,0,0,1,0,0,2,17.875692520775623,Kurus
1,30.1,142.0,57.0,3,1,1,1,1,1,1,0,1,0,1,2,0,14.927593731402501,Kurus
0,69.8,153.0,91.0,3,1,1,1,1,1,1,0,0,1,1,2,1,29.81759152462728,Gemuk
1,49.9,171.0,68.0,3,1,1,1,1,1,1,0,0,2,1,1,2,17.065079853630177,Kurus
0,47.0,151.0,69.0,2,0,1,1,1,1,1,1,0,1,1,1,1,20.613131003026183,Normal
0,35.6,153.0,60.0,3,1,1,1,1,1,1,0,0,1,1,0,1,15.207826049809903,Kurus
0,39.2,149.5,65.0,3,1,1,1,1,1,1,0,0,1,1,1,1,17.538953702978713,Kurus
0,52.6,155.0,68.0,3,1,1,1,1,1,1,0,0,1,1,1,1,21.89386056191467,Normal
0,48.4,152.0,70.0,2,1,2,1,1,1,1,0,0,1,1,1,2,20.94875346260388,Normal
0,74.0,161.8,80.0,2,1,1,1,1,2,1,1,1,1,1,1,1,28.266672370932078,Gemuk
0,60.7,155.8,83.0,2,1,1,1,1,2,1,0,0,1,0,1,2,25.006550315486262,Gemuk
0,49.9,145.9,73.0,1,1,1,1,1,1,2,0,1,1,1,1,2,23.441746320843748,Normal
1,63.5,163.0,87.0,3,1,1,2,0,1,2,0,1,1,1,2,1,23.90003387406376,Normal
1,53.3,170.0,70.5,4,1,0,2,2,1,1,0,1,2,1,1,2,18.442906574394463,Kurus
0,47.9,170.0,62.0,2,1,1,1,1,1,1,0,0,0,1,1,1,16.574394463667822,Kurus
1,59.0,166.3,78.5,3,1,1,1,1,1,1,0,0,1,1,1,0,21.33376531194846,Normal
0,65.0,155.5,79.0,3,1,2,1,2,1,1,0,0,1,1,1,1,26.881442499560595,Gemuk
0,48.5,154.0,63.0,2,1,2,2,1,1,1,0,0,1,1,1,1,20.450328891887334,Normal
1,43.4,151.0,66.0,3,1,1,1,1,1,2,0,0,1,1,1,1,19.034252883645454,Normal
1,68.4,167.0,77.5,3,1,2,1,2,1,1,0,0,1,1,2,1,24.525798701997207,Normal
1,49.2,158.0,63.0,2,1,1,1,2,1,1,0,0,1,1,1,1,19.708380067296904,Normal
1,65.0,172.0,80.5,3,1,2,2,1,1,1,0,0,1,1,1,2,21.971335857220122,Normal
0,57.0,161.0,72.0,2,1,1,1,1,1,1,0,0,1,1,1,1,21.98989236526368,Normal
1,56.6,160.0,79.5,3,1,2,2,1,2,1,0,0,2,1,1,2,22.109374999999996,Normal
0,55.9,150.3,75.0,1,1,2,1,1,1,1,0,1,0,1,0,2,24.74536400696057,Normal
1,55.1,163.8,73.5,3,1,1,1,1,1,0,0,0,1,1,1,2,20.536375847731158,Normal
1,69.9,172.5,85.0,3,1,1,2,2,1,1,0,0,1,1,1,1,23.490863264020163,Normal
0,50.1,148.0,66.2,2,1,2,1,1,1,1,0,0,2,1,2,1,22.872534696859024,Normal
0,42.0,150.8,65.0,2,1,1,2,1,2,0,0,0,2,1,0,0,18.469137192268995,Kurus
1,72.1,166.0,82.0,4,1,2,1,1,1,1,0,0,2,1,1,2,26.1649005661199,Gemuk
0,43.3,147.2,60.0,3,1,2,2,1,1,1,1,1,2,1,1,1,19.98353319943289,Normal
1,52.5,166.3,68.0,2,1,1,1,1,1,2,0,0,1,1,1,2,18.98343523520838,Normal
0,47.0,155.8,66.0,2,1,2,1,1,2,1,1,0,1,0,0,1,19.362567789585736,Normal
0,54.4,144.2,74.0,1,0,1,1,2,1,1,0,1,1,1,1,0,26.161845641263387,Gemuk
1,47.9,165.0,65.0,3,1,1,1,2,1,0,0,0,1,1,1,1,17.594123048668504,Kurus
0,45.75,155.6,61.0,2,1,1,1,2,1,0,0,0,1,1,1,0,18.89608844773693,Normal
0,44.3,154.5,66.0,1,1,1,2,2,1,1,0,1,1,1,1,1,18.558666122055698,Normal
1,42.0,152.0,65.5,2,1,1,1,2,1,1,0,0,0,1,1,1,18.178670360110804,Kurus
1,51.6,151.5,70.0,2,1,1,1,2,2,2,0,1,0,1,1,1,22.48145606639872,Normal
0,56.0,156.3,66.0,2,1,2,1,2,1,1,0,0,1,1,2,2,22.92292697942544,Normal
0,45.75,145.6,62.0,3,1,2,1,1,1,1,0,0,1,0,1,1,21.58084017630721,Normal
1,59.9,163.0,67.0,3,1,1,2,1,1,1,0,1,1,1,1,2,22.545071323723135,Normal
0,50.0,150.1,69.0,2,1,2,2,1,1,1,0,0,2,1,1,1,22.192622195906704,Normal
1,66.6,161.0,75.0,2,1,1,1,1,1,2,0,0,1,1,1,1,25.69345318467651,Gemuk
1,42.3,156.0,63.0,3,1,1,0,1,1,1,0,0,2,1,0,0,17.381656804733726,Kurus
0,48.75,150.2,66.9,3,1,2,2,1,1,1,0,0,2,1,0,1,21.609004239354192,Normal
1,65.0,172.0,80.0,4,1,1,1,2,2,1,0,0,2,1,1,1,21.971335857220122,Normal
1,60.2,169.0,65.0,3,0,1,1,2,1,1,0,1,0,1,2,2,21.077693358075702,Normal
0,83.0,153.5,98.0,2,1,1,2,0,1,1,0,0,1,1,1,2,35.22583793992509,Obesitas
0,37.0,152.0,47.0,2,1,1,1,2,1,1,1,1,2,1,1,1,16.014542936288088,Kurus
1,56.5,161.0,71.0,2,1,1,1,1,1,1,0,0,1,1,1,0,21.79699857258593,Normal
0,48.0,157.2,75.0,2,1,2,1,2,1,1,0,1,0,1,1,1,19.423887496843623,Normal
0,34.0,147.0,55.0,3,1,2,2,2,1,0,0,0,2,1,1,1,15.734184830394744,Kurus
1,80.0,168.0,92.0,3,1,1,2,1,1,0,0,0,1,1,1,2,28.344671201814062,Gemuk
1,40.25,150.0,69.0,4,1,2,2,2,0,1,0,0,1,1,2,2,17.88888888888889,Kurus
1,60.0,161.0,87.0,3,1,1,1,1,2,1,0,0,1,1,1,1,23.147255121330193,Normal
1,51.0,149.0,76.0,3,1,1,1,2,1,2,0,0,2,0,2,2,22.97193820098194,Normal
0,48.5,156.5,67.0,3,1,1,1,1,1,0,0,0,1,1,1,1,19.80218232297972,Normal
0,36.0,150.0,56.0,3,1,1,1,1,1,0,0,0,1,1,1,1,16.0,Kurus
0,42.0,158.0,62.0,3,1,1,1,1,1,1,0,0,0,0,0,2,16.82422688671687,Kurus
1,36.9,155.0,55.0,4,1,2,2,1,1,1,0,0,1,1,0,2,15.359001040582724,Kurus
1,60.1,149.0,83.0,3,1,1,2,1,1,1,0,0,1,1,1,2,27.070852664294403,Gemuk
1,61.5,157.0,81.0,3,1,2,1,1,2,1,0,0,1,1,0,2,24.950302243498722,Normal
1,55.0,165.0,75.0,3,1,1,1,2,1,1,0,0,1,1,1,2,20.202020202020204,Normal
1,90.0,174.0,97.0,3,1,1,2,1,1,2,0,0,1,1,0,2,29.72651605231867,Gemuk
1,46.6,154.0,72.0,2,1,1,1,1,1,1,0,0,0,1,1,1,19.649181986844326,Normal
1,45.8,154.0,75.0,3,1,1,1,1,2,1,0,1,0,1,1,2,19.311856974194637,Normal
1,34.2,148.0,64.0,3,1,2,2,2,1,1,0,0,1,1,1,1,15.613586559532507,Kurus
1,77.0,171.0,95.0,3,0,1,1,1,1,2,0,0,1,1,1,2,26.332888752094664,Gemuk
1,47.0,166.0,68.0,3,1,1,1,1,1,1,0,0,1,1,1,1,17.056176513282043,Kurus
1,42.3,143.0,80.0,4,0,1,1,1,2,1,0,0,1,1,1,1,20.685608098195512,Normal
0,56.0,148.0,59.0,2,1,1,1,2,1,1,0,1,1,1,1,2,25.56610664718773,Gemuk
0,35.4,142.0,51.0,2,1,1,1,1,1,1,0,1,1,1,1,1,17.55604046816108,Kurus
0,42.0,150.0,50.0,3,1,1,2,1,1,1,0,0,1,1,1,0,18.666666666666668,Normal
0,54.7,158.0,54.0,2,1,1,1,1,1,1,0,1,0,1,0,0,21.911552635795545,Normal
